High Risk,Routine - Unscheduled,3591_20180809_103102,Unclean hands or improper use of gloves,78,37.780144,-122.481939
Moderate Risk,Routine - Unscheduled,231_20160301_103133,Foods not protected from contamination,88,37.799087,-122.408488
Low Risk,Routine - Unscheduled,393_20180619_103154,Unclean or degraded floors walls or ceilings,81,37.719692,-122.438575
Moderate Risk,Routine - Unscheduled,32925_20160203_103124,Inadequately cleaned or sanitized food contact surfaces,94,37.752073,-122.420939
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.715037,-122.413743
Moderate Risk,Routine - Unscheduled,2649_20180409_103133,Foods not protected from contamination,77,37.762527,-122.419475
Low Risk,Routine - Unscheduled,68699_20160317_103142,Unclean nonfood contact surfaces,88,37.783545,-122.461458
Moderate Risk,Routine - Unscheduled,5952_20181019_103124,Inadequately cleaned or sanitized food contact surfaces,92,37.751923,-122.423558
Moderate Risk,Routine - Unscheduled,32556_20180620_103133,Foods not protected from contamination,77,37.779853,-122.509128
High Risk,Routine - Unscheduled,36523_20160329_103109,Unclean or unsanitary food contact surfaces,85,37.800483,-122.438567
Low Risk,Routine - Unscheduled,6948_20160301_103142,Unclean nonfood contact surfaces,88,37.797018,-122.406212
Low Risk,Routine - Unscheduled,2659_20151210_103144,Unapproved or unmaintained equipment or utensils,80,37.739048,-122.416019
Moderate Risk,Routine - Unscheduled,4963_20171031_103119,Inadequate and inaccessible handwashing facilities,83,37.786453,-122.452807
Moderate Risk,Routine - Unscheduled,7738_20180611_103116,Inadequate food safety knowledge or lack of certified food safety manager,78,37.752663,-122.411179
Low Risk,Routine - Unscheduled,27851_20151211_103139,Improper food storage,94,37.789548,-122.413964
Moderate Risk,Routine - Unscheduled,67154_20180712_103120,Moderate risk food holding temperature,88,37.739065,-122.479769
High Risk,Routine - Unscheduled,10332_20160316_103105,Improper cooling methods,68,37.776384,-122.411684
Moderate Risk,Routine - Unscheduled,3228_20180619_103124,Inadequately cleaned or sanitized food contact surfaces,86,37.760383,-122.50609
Low Risk,Routine - Unscheduled,5797_20160316_103154,Unclean or degraded floors walls or ceilings,96,37.731868,-122.470957
Low Risk,Routine - Unscheduled,62765_20160120_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,82,37.779984,-122.485229
Moderate Risk,Routine - Unscheduled,1337_20161103_103131,Moderate risk vermin infestation,88,37.744726,-122.420395
Low Risk,Routine - Unscheduled,64346_20180615_103154,Unclean or degraded floors walls or ceilings,73,37.786951,-122.433362
Low Risk,Routine - Unscheduled,3743_20180116_103144,Unapproved or unmaintained equipment or utensils,83,37.781233,-122.457185
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.750928,-122.499814
Moderate Risk,Routine - Unscheduled,2690_20151207_103120,Moderate risk food holding temperature,94,37.745516,-122.420004
Low Risk,Routine - Unscheduled,5891_20181015_103139,Improper food storage,90,37.780295,-122.400308
Moderate Risk,Routine - Unscheduled,4607_20160316_103133,Foods not protected from contamination,69,37.795594,-122.408204
Low Risk,Routine - Unscheduled,744_20180116_103145,Improper storage of equipment utensils or linens,98,37.784317,-122.407563
Moderate Risk,Routine - Unscheduled,1081_20171106_103131,Moderate risk vermin infestation,88,37.764744,-122.421803
High Risk,Routine - Unscheduled,3743_20160315_103103,High risk food holding temperature,89,37.781233,-122.457185
Moderate Risk,Routine - Unscheduled,64660_20151210_103116,Inadequate food safety knowledge or lack of certified food safety manager,94,37.769957,-122.447533
Moderate Risk,Routine - Unscheduled,66679_20171108_103133,Foods not protected from contamination,70,37.796013,-122.406507
Low Risk,Routine - Unscheduled,2455_20160317_103161,Low risk vermin infestation,94,37.764484,-122.421815
Low Risk,Routine - Unscheduled,1652_20180615_103156,Permit license or inspection report not posted,78,37.785037,-122.400432
Moderate Risk,Routine - Unscheduled,66583_20180611_103133,Foods not protected from contamination,94,37.757114,-122.388034
Low Risk,Routine - Unscheduled,34865_20171031_103154,Unclean or degraded floors walls or ceilings,92,37.743567,-122.426685
Low Risk,Routine - Unscheduled,236_20151214_103154,Unclean or degraded floors walls or ceilings,94,37.800543,-122.408784
Low Risk,Routine - Unscheduled,63287_20181015_103156,Permit license or inspection report not posted,86,37.771682,-122.430427
Low Risk,Routine - Unscheduled,71909_20160318_103142,Unclean nonfood contact surfaces,86,37.731568,-122.45097
Low Risk,Routine - Unscheduled,61351_20180108_103156,Permit license or inspection report not posted,86,37.800628,-122.407824
Low Risk,Routine - Unscheduled,6729_20160303_103139,Improper food storage,77,37.796588,-122.409684
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.729108,-122.418728
Moderate Risk,Routine - Unscheduled,65111_20160203_103124,Inadequately cleaned or sanitized food contact surfaces,94,37.751951,-122.422827
Low Risk,Routine - Unscheduled,10280_20181018_103145,Improper storage of equipment utensils or linens,81,37.782034,-122.419777
Moderate Risk,Routine - Unscheduled,10030_20160321_103120,Moderate risk food holding temperature,96,37.766864,-122.419014
High Risk,Routine - Unscheduled,4607_20160316_103114,High risk vermin infestation,69,37.795594,-122.408204
Low Risk,Routine - Unscheduled,4732_20160202_103142,Unclean nonfood contact surfaces,77,37.785068,-122.418983
Moderate Risk,Routine - Unscheduled,29610_20181009_103119,Inadequate and inaccessible handwashing facilities,66,37.783664,-122.417635
Low Risk,Routine - Unscheduled,2044_20160204_103142,Unclean nonfood contact surfaces,59,37.806546,-122.419277
Low Risk,Routine - Unscheduled,3260_20160317_103154,Unclean or degraded floors walls or ceilings,96,37.726337,-122.465031
Low Risk,Routine - Unscheduled,5868_20160321_103154,Unclean or degraded floors walls or ceilings,87,37.710459,-122.447713
Low Risk,Routine - Unscheduled,5011_20160301_103156,Permit license or inspection report not posted,87,37.778357,-122.415182
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.779847,-122.418985
High Risk,Routine - Unscheduled,3331_20151211_103102,Unclean hands or improper use of gloves,85,37.760698,-122.435015
Low Risk,Routine - Unscheduled,1608_20171102_103139,Improper food storage,92,37.715997,-122.440048
Moderate Risk,Routine - Unscheduled,67486_20160202_103120,Moderate risk food holding temperature,94,37.777122,-122.419639
Moderate Risk,Routine - Unscheduled,4914_20180612_103119,Inadequate and inaccessible handwashing facilities,96,37.752798,-122.409922
Moderate Risk,Routine - Unscheduled,69849_20160307_103119,Inadequate and inaccessible handwashing facilities,82,37.807584,-122.41574
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.767231,-122.436377
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.708887,-122.497934
Low Risk,Routine - Unscheduled,36024_20160401_103141,Improper food labeling or menu misrepresentation,90,37.750967,-122.414014
Low Risk,Routine - Unscheduled,6729_20160303_103145,Improper storage of equipment utensils or linens,77,37.796588,-122.409684
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.774941,-122.452797
Moderate Risk,Routine - Unscheduled,5870_20181018_103119,Inadequate and inaccessible handwashing facilities,90,37.776948,-122.406342
Moderate Risk,Routine - Unscheduled,2599_20180409_103124,Inadequately cleaned or sanitized food contact surfaces,79,37.727159,-122.403452
Low Risk,Routine - Unscheduled,4732_20160202_103144,Unapproved or unmaintained equipment or utensils,77,37.785068,-122.418983
Moderate Risk,Routine - Unscheduled,59935_20180411_103120,Moderate risk food holding temperature,92,37.741184,-122.422693
Low Risk,Routine - Unscheduled,71909_20160318_103154,Unclean or degraded floors walls or ceilings,86,37.731568,-122.45097
High Risk,Routine - Unscheduled,2305_20181017_103105,Improper cooling methods,85,37.782124,-122.478425
Low Risk,Routine - Unscheduled,32925_20160203_103154,Unclean or degraded floors walls or ceilings,94,37.752073,-122.420939
Low Risk,Routine - Unscheduled,3743_20160315_103142,Unclean nonfood contact surfaces,89,37.781233,-122.457185
High Risk,Routine - Unscheduled,66400_20180111_103114,High risk vermin infestation,79,37.759484,-122.419107
Moderate Risk,Routine - Unscheduled,57698_20160303_103120,Moderate risk food holding temperature,78,37.790055,-122.403915
Moderate Risk,Routine - Unscheduled,2863_20160203_103119,Inadequate and inaccessible handwashing facilities,92,37.751573,-122.429189
High Risk,Routine - Unscheduled,3614_20171116_103103,High risk food holding temperature,81,37.765028,-122.420402
Moderate Risk,Routine - Unscheduled,3237_20160405_103119,Inadequate and inaccessible handwashing facilities,74,37.763274,-122.483179
Moderate Risk,Routine - Unscheduled,32570_20160316_103119,Inadequate and inaccessible handwashing facilities,90,37.796393,-122.408374
Moderate Risk,Routine - Unscheduled,65695_20171101_103124,Inadequately cleaned or sanitized food contact surfaces,90,37.760598,-122.503259
Low Risk,Routine - Unscheduled,3839_20160107_103147,Inadequate ventilation or lighting,90,37.763458,-122.421784
Low Risk,Routine - Unscheduled,71909_20160318_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,86,37.731568,-122.45097
High Risk,Routine - Unscheduled,2044_20160204_103102,Unclean hands or improper use of gloves,59,37.806546,-122.419277
Low Risk,Routine - Unscheduled,5864_20160321_103157,Food safety certificate or food handler card not available,94,37.714428,-122.411433
High Risk,Routine - Unscheduled,5998_20160321_103109,Unclean or unsanitary food contact surfaces,87,37.766618,-122.421263
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.736683,-122.421132
Low Risk,Routine - Unscheduled,5019_20180402_103154,Unclean or degraded floors walls or ceilings,98,37.765708,-122.409002
Low Risk,Routine - Unscheduled,60254_20160318_103145,Improper storage of equipment utensils or linens,96,37.805713,-122.412687
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.718746,-122.389105
Moderate Risk,Routine - Unscheduled,695_20160404_103120,Moderate risk food holding temperature,94,37.784965,-122.408614
High Risk,Routine - Unscheduled,4732_20160202_103102,Unclean hands or improper use of gloves,77,37.785068,-122.418983
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.787954,-122.405035
Low Risk,Routine - Unscheduled,475_20180410_103144,Unapproved or unmaintained equipment or utensils,90,37.799501,-122.409084
Moderate Risk,Routine - Unscheduled,4864_20180614_103121,Inadequate procedures or records for time as a public health control,83,37.759174,-122.419066
Low Risk,Routine - Unscheduled,32570_20160316_103139,Improper food storage,90,37.796393,-122.408374
High Risk,Routine - Unscheduled,69849_20160307_103103,High risk food holding temperature,82,37.807584,-122.41574
Low Risk,Routine - Unscheduled,10280_20160304_103154,Unclean or degraded floors walls or ceilings,96,37.782034,-122.419777
Low Risk,Routine - Unscheduled,4607_20160316_103154,Unclean or degraded floors walls or ceilings,69,37.795594,-122.408204
Low Risk,Routine - Unscheduled,1125_20181015_103142,Unclean nonfood contact surfaces,92,37.791554,-122.399565
Low Risk,Routine - Unscheduled,3839_20160107_103161,Low risk vermin infestation,90,37.763458,-122.421784
Low Risk,Routine - Unscheduled,64076_20171106_103142,Unclean nonfood contact surfaces,86,37.762789,-122.419495
Moderate Risk,Routine - Unscheduled,71232_20160308_103130,Inadequate sewage or wastewater disposal,55,37.794034,-122.406794
Low Risk,Routine - Unscheduled,5864_20160321_103144,Unapproved or unmaintained equipment or utensils,94,37.714428,-122.411433
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.731736,-122.393522
Low Risk,Routine - Unscheduled,69127_20160303_103157,Food safety certificate or food handler card not available,92,37.741959,-122.405378
Moderate Risk,Routine - Unscheduled,4705_20160316_103124,Inadequately cleaned or sanitized food contact surfaces,83,37.792598,-122.434537
Low Risk,Routine - Unscheduled,57698_20160303_103144,Unapproved or unmaintained equipment or utensils,78,37.790055,-122.403915
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.781193,-122.458519
Low Risk,Routine - Unscheduled,66679_20171108_103154,Unclean or degraded floors walls or ceilings,70,37.796013,-122.406507
High Risk,Routine - Unscheduled,2044_20160204_103114,High risk vermin infestation,59,37.806546,-122.419277
High Risk,Routine - Unscheduled,57698_20160303_103114,High risk vermin infestation,78,37.790055,-122.403915
Moderate Risk,Routine - Unscheduled,5907_20181017_103119,Inadequate and inaccessible handwashing facilities,96,37.803537,-122.443547
High Risk,Routine - Unscheduled,4846_20160614_103109,Unclean or unsanitary food contact surfaces,78,37.742048,-122.499002
Low Risk,Routine - Unscheduled,32570_20160316_103154,Unclean or degraded floors walls or ceilings,90,37.796393,-122.408374
Low Risk,Routine - Unscheduled,4864_20180614_103142,Unclean nonfood contact surfaces,83,37.759174,-122.419066
High Risk,Routine - Unscheduled,35659_20151214_103109,Unclean or unsanitary food contact surfaces,72,37.791984,-122.399754
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.785648,-122.409497
Moderate Risk,Routine - Unscheduled,6729_20160303_103132,Improper thawing methods,77,37.796588,-122.409684
Moderate Risk,Routine - Unscheduled,2599_20180409_103132,Improper thawing methods,79,37.727159,-122.403452
Low Risk,Routine - Unscheduled,551_20160321_103142,Unclean nonfood contact surfaces,85,37.782107,-122.483631
Low Risk,Routine - Unscheduled,65111_20160203_103153,Inadequate dressing rooms or improper storage of personal items,94,37.751951,-122.422827
Moderate Risk,Routine - Unscheduled,4449_20160106_103120,Moderate risk food holding temperature,86,37.741317,-122.422687
Moderate Risk,Routine - Unscheduled,35659_20151214_103119,Inadequate and inaccessible handwashing facilities,72,37.791984,-122.399754
Moderate Risk,Routine - Unscheduled,62308_20171026_103133,Foods not protected from contamination,86,37.778497,-122.415146
Low Risk,Routine - Unscheduled,5864_20160321_103154,Unclean or degraded floors walls or ceilings,94,37.714428,-122.411433
